Mon May 22 00:00:00 EDT 2006,1173352.7824509945,[MRD.TO, WJX.TO, SJ.TO, IDG.TO, NWC.TO, SU.TO, MTL.TO, MEQ.TO, SEC.TO, CIX.TO, GBT.TO, CGI.TO, VET.TO, FRU.TO, ENGH.TO, KEY.TO, CMG.TO, CGO.TO, FCR.TO, BLX.TO, PPL.TO, CAE.TO, AQN.TO, CCA.TO, NPI.TO, T.TO, TA.TO, ADM, NVO, APH, KYO, CR, SJR, OXY, BAM, AVX, CP, AMT, AWR, NSC, KOF, AVA, PHG, PHI, DOV, CNI, MON, AZN, FMS, CSL, EMR, ITW, CM, RY, TD, VFC, SXT, CLX, SON, AVY, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon May 29 00:00:00 EDT 2006,1170293.1980229607,[MRD.TO, WJX.TO, SJ.TO, IDG.TO, NWC.TO, SU.TO, MTL.TO, MEQ.TO, SEC.TO, CIX.TO, GBT.TO, CGI.TO, VET.TO, FRU.TO, ENGH.TO, KEY.TO, CMG.TO, CGO.TO, FCR.TO, BLX.TO, PPL.TO, CAE.TO, AQN.TO, CCA.TO, NPI.TO, T.TO, TA.TO, ADM, NVO, APH, KYO, CR, SJR, OXY, BAM, AVX, CP, AMT, AWR, NSC, KOF, AVA, PHG, PHI, DOV, CNI, MON, AZN, FMS, CSL, EMR, ITW, CM, RY, TD, VFC, SXT, CLX, SON, AVY, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Jun 05 00:00:00 EDT 2006,1161250.4194279308,[MRD.TO, WJX.TO, SJ.TO, IDG.TO, NWC.TO, SU.TO, MTL.TO, MEQ.TO, SEC.TO, CIX.TO, GBT.TO, CGI.TO, VET.TO, FRU.TO, ENGH.TO, KEY.TO, CMG.TO, CGO.TO, FCR.TO, BLX.TO, PPL.TO, CAE.TO, AQN.TO, CCA.TO, NPI.TO, T.TO, TA.TO, ADM, NVO, APH, KYO, CR, SJR, OXY, BAM, AVX, CP, AMT, AWR, NSC, KOF, AVA, PHG, PHI, DOV, CNI, MON, AZN, FMS, CSL, EMR, ITW, CM, RY, TD, VFC, SXT, CLX, SON, AVY, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Jun 05 00:00:00 EDT 2006,1161250.41942793,[WJX.TO, MRD.TO, SJ.TO, IDG.TO, PKI.TO, TPK.TO, LNF.TO, BLX.TO, SEC.TO, MEQ.TO, ELF.TO, CWB.TO, CMG.TO, HSE.TO, SU.TO, SXI.TO, FRU.TO, FCR.TO, T.TO, ENGH.TO, BCE.TO, PPL.TO, CAE.TO, AQN.TO, ENB.TO, CGO.TO, KEY.TO, ADM, NVO, SJR, BAM, AVA, OGE, SR, GGG, APH, OXY, CP, CPB, BMY, TTC, VFC, TRI, AZN, CLX, SXT, NSC, RNR, CSL, DOV, ITW, MMP, FDS, CM, MKL, ECL, FDX, EMR, SON, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Jun 12 00:00:00 EDT 2006,1158766.907278116,[WJX.TO, MRD.TO, SJ.TO, IDG.TO, PKI.TO, TPK.TO, LNF.TO, BLX.TO, SEC.TO, MEQ.TO, ELF.TO, CWB.TO, CMG.TO, HSE.TO, SU.TO, SXI.TO, FRU.TO, FCR.TO, T.TO, ENGH.TO, BCE.TO, PPL.TO, CAE.TO, AQN.TO, ENB.TO, CGO.TO, KEY.TO, ADM, NVO, SJR, BAM, AVA, OGE, SR, GGG, APH, OXY, CP, CPB, BMY, TTC, VFC, TRI, AZN, CLX, SXT, NSC, RNR, CSL, DOV, ITW, MMP, FDS, CM, MKL, ECL, FDX, EMR, SON, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Jun 19 00:00:00 EDT 2006,1161554.5866576952,[WJX.TO, MRD.TO, SJ.TO, IDG.TO, PKI.TO, TPK.TO, LNF.TO, BLX.TO, SEC.TO, MEQ.TO, ELF.TO, CWB.TO, CMG.TO, HSE.TO, SU.TO, SXI.TO, FRU.TO, FCR.TO, T.TO, ENGH.TO, BCE.TO, PPL.TO, CAE.TO, AQN.TO, ENB.TO, CGO.TO, KEY.TO, ADM, NVO, SJR, BAM, AVA, OGE, SR, GGG, APH, OXY, CP, CPB, BMY, TTC, VFC, TRI, AZN, CLX, SXT, NSC, RNR, CSL, DOV, ITW, MMP, FDS, CM, MKL, ECL, FDX, EMR, SON, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Jun 26 00:00:00 EDT 2006,1170024.1342122895,[WJX.TO, MRD.TO, SJ.TO, IDG.TO, PKI.TO, TPK.TO, LNF.TO, BLX.TO, SEC.TO, MEQ.TO, ELF.TO, CWB.TO, CMG.TO, HSE.TO, SU.TO, SXI.TO, FRU.TO, FCR.TO, T.TO, ENGH.TO, BCE.TO, PPL.TO, CAE.TO, AQN.TO, ENB.TO, CGO.TO, KEY.TO, ADM, NVO, SJR, BAM, AVA, OGE, SR, GGG, APH, OXY, CP, CPB, BMY, TTC, VFC, TRI, AZN, CLX, SXT, NSC, RNR, CSL, DOV, ITW, MMP, FDS, CM, MKL, ECL, FDX, EMR, SON, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Jul 03 00:00:00 EDT 2006,1168985.6229351969,[WJX.TO, MRD.TO, SJ.TO, IDG.TO, PKI.TO, TPK.TO, LNF.TO, BLX.TO, SEC.TO, MEQ.TO, ELF.TO, CWB.TO, CMG.TO, HSE.TO, SU.TO, SXI.TO, FRU.TO, FCR.TO, T.TO, ENGH.TO, BCE.TO, PPL.TO, CAE.TO, AQN.TO, ENB.TO, CGO.TO, KEY.TO, ADM, NVO, SJR, BAM, AVA, OGE, SR, GGG, APH, OXY, CP, CPB, BMY, TTC, VFC, TRI, AZN, CLX, SXT, NSC, RNR, CSL, DOV, ITW, MMP, FDS, CM, MKL, ECL, FDX, EMR, SON, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Jul 03 00:00:00 EDT 2006,1168985.622935197,[IDG.TO, MEQ.TO, MRD.TO, WJX.TO, PKI.TO, NWC.TO, TPK.TO, SJ.TO, SEC.TO, BLX.TO, CWB.TO, SU.TO, CMG.TO, ELF.TO, VET.TO, FRU.TO, SXI.TO, CGY.TO, FCR.TO, PPL.TO, IPL.TO, ENB.TO, ENGH.TO, NPI.TO, BCE.TO, T.TO, CCA.TO, ADM, NVO, OGE, INGR, SJR, RMD, VFC, AVA, BAP, LNT, BAM, CP, NSC, AZN, GGG, OXY, WAT, AKR, APH, VLY, DOV, FDS, SXT, SBR, ORCL, COP, FDX, ECL, CSL, TMK, SON, CLX, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Jul 10 00:00:00 EDT 2006,1170527.9696558153,[IDG.TO, MEQ.TO, MRD.TO, WJX.TO, PKI.TO, NWC.TO, TPK.TO, SJ.TO, SEC.TO, BLX.TO, CWB.TO, SU.TO, CMG.TO, ELF.TO, VET.TO, FRU.TO, SXI.TO, CGY.TO, FCR.TO, PPL.TO, IPL.TO, ENB.TO, ENGH.TO, NPI.TO, BCE.TO, T.TO, CCA.TO, ADM, NVO, OGE, INGR, SJR, RMD, VFC, AVA, BAP, LNT, BAM, CP, NSC, AZN, GGG, OXY, WAT, AKR, APH, VLY, DOV, FDS, SXT, SBR, ORCL, COP, FDX, ECL, CSL, TMK, SON, CLX, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Jul 17 00:00:00 EDT 2006,1178510.6453072478,[IDG.TO, MEQ.TO, MRD.TO, WJX.TO, PKI.TO, NWC.TO, TPK.TO, SJ.TO, SEC.TO, BLX.TO, CWB.TO, SU.TO, CMG.TO, ELF.TO, VET.TO, FRU.TO, SXI.TO, CGY.TO, FCR.TO, PPL.TO, IPL.TO, ENB.TO, ENGH.TO, NPI.TO, BCE.TO, T.TO, CCA.TO, ADM, NVO, OGE, INGR, SJR, RMD, VFC, AVA, BAP, LNT, BAM, CP, NSC, AZN, GGG, OXY, WAT, AKR, APH, VLY, DOV, FDS, SXT, SBR, ORCL, COP, FDX, ECL, CSL, TMK, SON, CLX, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Jul 24 00:00:00 EDT 2006,1189032.7298487064,[IDG.TO, MEQ.TO, MRD.TO, WJX.TO, PKI.TO, NWC.TO, TPK.TO, SJ.TO, SEC.TO, BLX.TO, CWB.TO, SU.TO, CMG.TO, ELF.TO, VET.TO, FRU.TO, SXI.TO, CGY.TO, FCR.TO, PPL.TO, IPL.TO, ENB.TO, ENGH.TO, NPI.TO, BCE.TO, T.TO, CCA.TO, ADM, NVO, OGE, INGR, SJR, RMD, VFC, AVA, BAP, LNT, BAM, CP, NSC, AZN, GGG, OXY, WAT, AKR, APH, VLY, DOV, FDS, SXT, SBR, ORCL, COP, FDX, ECL, CSL, TMK, SON, CLX, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Jul 31 00:00:00 EDT 2006,1198044.6804511542,[IDG.TO, MEQ.TO, MRD.TO, WJX.TO, PKI.TO, NWC.TO, TPK.TO, SJ.TO, SEC.TO, BLX.TO, CWB.TO, SU.TO, CMG.TO, ELF.TO, VET.TO, FRU.TO, SXI.TO, CGY.TO, FCR.TO, PPL.TO, IPL.TO, ENB.TO, ENGH.TO, NPI.TO, BCE.TO, T.TO, CCA.TO, ADM, NVO, OGE, INGR, SJR, RMD, VFC, AVA, BAP, LNT, BAM, CP, NSC, AZN, GGG, OXY, WAT, AKR, APH, VLY, DOV, FDS, SXT, SBR, ORCL, COP, FDX, ECL, CSL, TMK, SON, CLX, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Aug 07 00:00:00 EDT 2006,1198468.2399252786,[IDG.TO, MEQ.TO, MRD.TO, WJX.TO, PKI.TO, NWC.TO, TPK.TO, SJ.TO, SEC.TO, BLX.TO, CWB.TO, SU.TO, CMG.TO, ELF.TO, VET.TO, FRU.TO, SXI.TO, CGY.TO, FCR.TO, PPL.TO, IPL.TO, ENB.TO, ENGH.TO, NPI.TO, BCE.TO, T.TO, CCA.TO, ADM, NVO, OGE, INGR, SJR, RMD, VFC, AVA, BAP, LNT, BAM, CP, NSC, AZN, GGG, OXY, WAT, AKR, APH, VLY, DOV, FDS, SXT, SBR, ORCL, COP, FDX, ECL, CSL, TMK, SON, CLX, KMB, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Aug 07 00:00:00 EDT 2006,1198468.239925278,[MEQ.TO, PKI.TO, SJ.TO, WJX.TO, NWC.TO, SEC.TO, VET.TO, TPK.TO, IDG.TO, T.TO, FRU.TO, HSE.TO, MRD.TO, CWB.TO, SXI.TO, ELF.TO, CGY.TO, FCR.TO, TA.TO, FTS.TO, CMG.TO, ENB.TO, BLX.TO, AQN.TO, BCE.TO, CAE.TO, CGO.TO, NVO, CHL, OGE, AZN, ADM, CPB, ECL, VFC, NFG, MMP, OXY, RENX, CVS, BAP, ORCL, COP, VNO, VLY, SJR, LMT, APH, L, GD, FDS, MON, KMB, CSL, OMC, AVY, SON, FDX, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Aug 14 00:00:00 EDT 2006,1199058.872183577,[MEQ.TO, PKI.TO, SJ.TO, WJX.TO, NWC.TO, SEC.TO, VET.TO, TPK.TO, IDG.TO, T.TO, FRU.TO, HSE.TO, MRD.TO, CWB.TO, SXI.TO, ELF.TO, CGY.TO, FCR.TO, TA.TO, FTS.TO, CMG.TO, ENB.TO, BLX.TO, AQN.TO, BCE.TO, CAE.TO, CGO.TO, NVO, CHL, OGE, AZN, ADM, CPB, ECL, VFC, NFG, MMP, OXY, RENX, CVS, BAP, ORCL, COP, VNO, VLY, SJR, LMT, APH, L, GD, FDS, MON, KMB, CSL, OMC, AVY, SON, FDX, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Aug 21 00:00:00 EDT 2006,1205108.9463458643,[MEQ.TO, PKI.TO, SJ.TO, WJX.TO, NWC.TO, SEC.TO, VET.TO, TPK.TO, IDG.TO, T.TO, FRU.TO, HSE.TO, MRD.TO, CWB.TO, SXI.TO, ELF.TO, CGY.TO, FCR.TO, TA.TO, FTS.TO, CMG.TO, ENB.TO, BLX.TO, AQN.TO, BCE.TO, CAE.TO, CGO.TO, NVO, CHL, OGE, AZN, ADM, CPB, ECL, VFC, NFG, MMP, OXY, RENX, CVS, BAP, ORCL, COP, VNO, VLY, SJR, LMT, APH, L, GD, FDS, MON, KMB, CSL, OMC, AVY, SON, FDX, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Aug 28 00:00:00 EDT 2006,1211613.387500273,[MEQ.TO, PKI.TO, SJ.TO, WJX.TO, NWC.TO, SEC.TO, VET.TO, TPK.TO, IDG.TO, T.TO, FRU.TO, HSE.TO, MRD.TO, CWB.TO, SXI.TO, ELF.TO, CGY.TO, FCR.TO, TA.TO, FTS.TO, CMG.TO, ENB.TO, BLX.TO, AQN.TO, BCE.TO, CAE.TO, CGO.TO, NVO, CHL, OGE, AZN, ADM, CPB, ECL, VFC, NFG, MMP, OXY, RENX, CVS, BAP, ORCL, COP, VNO, VLY, SJR, LMT, APH, L, GD, FDS, MON, KMB, CSL, OMC, AVY, SON, FDX, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Sep 04 00:00:00 EDT 2006,1212982.2401712907,[MEQ.TO, PKI.TO, SJ.TO, WJX.TO, NWC.TO, SEC.TO, VET.TO, TPK.TO, IDG.TO, T.TO, FRU.TO, HSE.TO, MRD.TO, CWB.TO, SXI.TO, ELF.TO, CGY.TO, FCR.TO, TA.TO, FTS.TO, CMG.TO, ENB.TO, BLX.TO, AQN.TO, BCE.TO, CAE.TO, CGO.TO, NVO, CHL, OGE, AZN, ADM, CPB, ECL, VFC, NFG, MMP, OXY, RENX, CVS, BAP, ORCL, COP, VNO, VLY, SJR, LMT, APH, L, GD, FDS, MON, KMB, CSL, OMC, AVY, SON, FDX, CP, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Sep 04 00:00:00 EDT 2006,1212982.2401712912,[MEQ.TO, PKI.TO, NWC.TO, SJ.TO, SEC.TO, ALC.TO, BOS.TO, CMG.TO, SXI.TO, SAP.TO, ELF.TO, ARX.TO, CWB.TO, T.TO, FTS.TO, VET.TO, FRU.TO, FCR.TO, CGY.TO, BLX.TO, ENB.TO, TRP.TO, AQN.TO, CAE.TO, BCE.TO, MRD.TO, CCA.TO, NVO, CHL, BAP, VFC, OGE, RENX, BT, INGR, BAM, AZN, MMP, RNR, ADM, ORCL, L, SHW, SBR, CVS, EEQ, SNA, SXT, APH, TDY, MON, OMC, KMB, UN, FDS, AVY, SON, CP, CNI, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Sep 11 00:00:00 EDT 2006,1211710.6672466164,[MEQ.TO, PKI.TO, NWC.TO, SJ.TO, SEC.TO, ALC.TO, BOS.TO, CMG.TO, SXI.TO, SAP.TO, ELF.TO, ARX.TO, CWB.TO, T.TO, FTS.TO, VET.TO, FRU.TO, FCR.TO, CGY.TO, BLX.TO, ENB.TO, TRP.TO, AQN.TO, CAE.TO, BCE.TO, MRD.TO, CCA.TO, NVO, CHL, BAP, VFC, OGE, RENX, BT, INGR, BAM, AZN, MMP, RNR, ADM, ORCL, L, SHW, SBR, CVS, EEQ, SNA, SXT, APH, TDY, MON, OMC, KMB, UN, FDS, AVY, SON, CP, CNI, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Sep 18 00:00:00 EDT 2006,1216270.8839784022,[MEQ.TO, PKI.TO, NWC.TO, SJ.TO, SEC.TO, ALC.TO, BOS.TO, CMG.TO, SXI.TO, SAP.TO, ELF.TO, ARX.TO, CWB.TO, T.TO, FTS.TO, VET.TO, FRU.TO, FCR.TO, CGY.TO, BLX.TO, ENB.TO, TRP.TO, AQN.TO, CAE.TO, BCE.TO, MRD.TO, CCA.TO, NVO, CHL, BAP, VFC, OGE, RENX, BT, INGR, BAM, AZN, MMP, RNR, ADM, ORCL, L, SHW, SBR, CVS, EEQ, SNA, SXT, APH, TDY, MON, OMC, KMB, UN, FDS, AVY, SON, CP, CNI, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Sep 25 00:00:00 EDT 2006,1221195.4544956242,[MEQ.TO, PKI.TO, NWC.TO, SJ.TO, SEC.TO, ALC.TO, BOS.TO, CMG.TO, SXI.TO, SAP.TO, ELF.TO, ARX.TO, CWB.TO, T.TO, FTS.TO, VET.TO, FRU.TO, FCR.TO, CGY.TO, BLX.TO, ENB.TO, TRP.TO, AQN.TO, CAE.TO, BCE.TO, MRD.TO, CCA.TO, NVO, CHL, BAP, VFC, OGE, RENX, BT, INGR, BAM, AZN, MMP, RNR, ADM, ORCL, L, SHW, SBR, CVS, EEQ, SNA, SXT, APH, TDY, MON, OMC, KMB, UN, FDS, AVY, SON, CP, CNI, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Oct 02 00:00:00 EDT 2006,1220238.2991343394,[MEQ.TO, PKI.TO, NWC.TO, SJ.TO, SEC.TO, ALC.TO, BOS.TO, CMG.TO, SXI.TO, SAP.TO, ELF.TO, ARX.TO, CWB.TO, T.TO, FTS.TO, VET.TO, FRU.TO, FCR.TO, CGY.TO, BLX.TO, ENB.TO, TRP.TO, AQN.TO, CAE.TO, BCE.TO, MRD.TO, CCA.TO, NVO, CHL, BAP, VFC, OGE, RENX, BT, INGR, BAM, AZN, MMP, RNR, ADM, ORCL, L, SHW, SBR, CVS, EEQ, SNA, SXT, APH, TDY, MON, OMC, KMB, UN, FDS, AVY, SON, CP, CNI, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Oct 02 00:00:00 EDT 2006,1220238.2991343392,[PKI.TO, T.TO, NWC.TO, CMG.TO, MEQ.TO, ALC.TO, MRU.TO, BR.TO, SJ.TO, BCE.TO, SEC.TO, OTEX.TO, FTS.TO, ENB.TO, NPI.TO, SXI.TO, MKP.TO, VET.TO, FFH.TO, CGY.TO, IPL.TO, FCR.TO, AQN.TO, MRD.TO, ARX.TO, FRU.TO, CCA.TO, BAP, BT, VFC, OGE, RNR, ORCL, CHL, RENX, SJM, ALL, APH, BAX, AZN, SNA, SJR, EQR, LMT, INGR, SYK, UN, KMB, ECL, MMP, EEQ, FDS, SXT, ENB, OMC, CLX, AVY, CP, FDX, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Oct 09 00:00:00 EDT 2006,1227121.116664005,[PKI.TO, T.TO, NWC.TO, CMG.TO, MEQ.TO, ALC.TO, MRU.TO, BR.TO, SJ.TO, BCE.TO, SEC.TO, OTEX.TO, FTS.TO, ENB.TO, NPI.TO, SXI.TO, MKP.TO, VET.TO, FFH.TO, CGY.TO, IPL.TO, FCR.TO, AQN.TO, MRD.TO, ARX.TO, FRU.TO, CCA.TO, BAP, BT, VFC, OGE, RNR, ORCL, CHL, RENX, SJM, ALL, APH, BAX, AZN, SNA, SJR, EQR, LMT, INGR, SYK, UN, KMB, ECL, MMP, EEQ, FDS, SXT, ENB, OMC, CLX, AVY, CP, FDX, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Oct 16 00:00:00 EDT 2006,1240123.9717805106,[PKI.TO, T.TO, NWC.TO, CMG.TO, MEQ.TO, ALC.TO, MRU.TO, BR.TO, SJ.TO, BCE.TO, SEC.TO, OTEX.TO, FTS.TO, ENB.TO, NPI.TO, SXI.TO, MKP.TO, VET.TO, FFH.TO, CGY.TO, IPL.TO, FCR.TO, AQN.TO, MRD.TO, ARX.TO, FRU.TO, CCA.TO, BAP, BT, VFC, OGE, RNR, ORCL, CHL, RENX, SJM, ALL, APH, BAX, AZN, SNA, SJR, EQR, LMT, INGR, SYK, UN, KMB, ECL, MMP, EEQ, FDS, SXT, ENB, OMC, CLX, AVY, CP, FDX, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Oct 23 00:00:00 EDT 2006,1253295.3174951451,[PKI.TO, T.TO, NWC.TO, CMG.TO, MEQ.TO, ALC.TO, MRU.TO, BR.TO, SJ.TO, BCE.TO, SEC.TO, OTEX.TO, FTS.TO, ENB.TO, NPI.TO, SXI.TO, MKP.TO, VET.TO, FFH.TO, CGY.TO, IPL.TO, FCR.TO, AQN.TO, MRD.TO, ARX.TO, FRU.TO, CCA.TO, BAP, BT, VFC, OGE, RNR, ORCL, CHL, RENX, SJM, ALL, APH, BAX, AZN, SNA, SJR, EQR, LMT, INGR, SYK, UN, KMB, ECL, MMP, EEQ, FDS, SXT, ENB, OMC, CLX, AVY, CP, FDX, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Oct 30 00:00:00 EST 2006,1267849.2671535576,[PKI.TO, T.TO, NWC.TO, CMG.TO, MEQ.TO, ALC.TO, MRU.TO, BR.TO, SJ.TO, BCE.TO, SEC.TO, OTEX.TO, FTS.TO, ENB.TO, NPI.TO, SXI.TO, MKP.TO, VET.TO, FFH.TO, CGY.TO, IPL.TO, FCR.TO, AQN.TO, MRD.TO, ARX.TO, FRU.TO, CCA.TO, BAP, BT, VFC, OGE, RNR, ORCL, CHL, RENX, SJM, ALL, APH, BAX, AZN, SNA, SJR, EQR, LMT, INGR, SYK, UN, KMB, ECL, MMP, EEQ, FDS, SXT, ENB, OMC, CLX, AVY, CP, FDX, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Nov 06 00:00:00 EST 2006,1274583.749974238,[PKI.TO, T.TO, NWC.TO, CMG.TO, MEQ.TO, ALC.TO, MRU.TO, BR.TO, SJ.TO, BCE.TO, SEC.TO, OTEX.TO, FTS.TO, ENB.TO, NPI.TO, SXI.TO, MKP.TO, VET.TO, FFH.TO, CGY.TO, IPL.TO, FCR.TO, AQN.TO, MRD.TO, ARX.TO, FRU.TO, CCA.TO, BAP, BT, VFC, OGE, RNR, ORCL, CHL, RENX, SJM, ALL, APH, BAX, AZN, SNA, SJR, EQR, LMT, INGR, SYK, UN, KMB, ECL, MMP, EEQ, FDS, SXT, ENB, OMC, CLX, AVY, CP, FDX, CNI, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Nov 06 00:00:00 EST 2006,1274583.7499742378,[CMG.TO, PKI.TO, MEQ.TO, FFH.TO, SJ.TO, OTEX.TO, FTS.TO, HSE.TO, T.TO, ALC.TO, ENB.TO, LNF.TO, TRP.TO, GWO.TO, BMO.TO, SAP.TO, SXI.TO, FCR.TO, NWC.TO, CAE.TO, BCE.TO, CCA.TO, AQN.TO, VET.TO, MRD.TO, SU.TO, NPI.TO, BAP, CHL, BT, VFC, OGE, ORCL, INGR, VNO, EEQ, SJM, MKL, O, UN, RNR, MMP, SON, RENX, ECL, BAX, SBR, LH, FDS, UL, FMS, SNA, OMC, LMT, WAT, KMB, BLL, CNI, CP, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Nov 13 00:00:00 EST 2006,1276891.356272694,[CMG.TO, PKI.TO, MEQ.TO, FFH.TO, SJ.TO, OTEX.TO, FTS.TO, HSE.TO, T.TO, ALC.TO, ENB.TO, LNF.TO, TRP.TO, GWO.TO, BMO.TO, SAP.TO, SXI.TO, FCR.TO, NWC.TO, CAE.TO, BCE.TO, CCA.TO, AQN.TO, VET.TO, MRD.TO, SU.TO, NPI.TO, BAP, CHL, BT, VFC, OGE, ORCL, INGR, VNO, EEQ, SJM, MKL, O, UN, RNR, MMP, SON, RENX, ECL, BAX, SBR, LH, FDS, UL, FMS, SNA, OMC, LMT, WAT, KMB, BLL, CNI, CP, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Nov 20 00:00:00 EST 2006,1285252.0912227458,[CMG.TO, PKI.TO, MEQ.TO, FFH.TO, SJ.TO, OTEX.TO, FTS.TO, HSE.TO, T.TO, ALC.TO, ENB.TO, LNF.TO, TRP.TO, GWO.TO, BMO.TO, SAP.TO, SXI.TO, FCR.TO, NWC.TO, CAE.TO, BCE.TO, CCA.TO, AQN.TO, VET.TO, MRD.TO, SU.TO, NPI.TO, BAP, CHL, BT, VFC, OGE, ORCL, INGR, VNO, EEQ, SJM, MKL, O, UN, RNR, MMP, SON, RENX, ECL, BAX, SBR, LH, FDS, UL, FMS, SNA, OMC, LMT, WAT, KMB, BLL, CNI, CP, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Nov 27 00:00:00 EST 2006,1293687.1263223283,[CMG.TO, PKI.TO, MEQ.TO, FFH.TO, SJ.TO, OTEX.TO, FTS.TO, HSE.TO, T.TO, ALC.TO, ENB.TO, LNF.TO, TRP.TO, GWO.TO, BMO.TO, SAP.TO, SXI.TO, FCR.TO, NWC.TO, CAE.TO, BCE.TO, CCA.TO, AQN.TO, VET.TO, MRD.TO, SU.TO, NPI.TO, BAP, CHL, BT, VFC, OGE, ORCL, INGR, VNO, EEQ, SJM, MKL, O, UN, RNR, MMP, SON, RENX, ECL, BAX, SBR, LH, FDS, UL, FMS, SNA, OMC, LMT, WAT, KMB, BLL, CNI, CP, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Dec 04 00:00:00 EST 2006,1296112.9444094363,[CMG.TO, PKI.TO, MEQ.TO, FFH.TO, SJ.TO, OTEX.TO, FTS.TO, HSE.TO, T.TO, ALC.TO, ENB.TO, LNF.TO, TRP.TO, GWO.TO, BMO.TO, SAP.TO, SXI.TO, FCR.TO, NWC.TO, CAE.TO, BCE.TO, CCA.TO, AQN.TO, VET.TO, MRD.TO, SU.TO, NPI.TO, BAP, CHL, BT, VFC, OGE, ORCL, INGR, VNO, EEQ, SJM, MKL, O, UN, RNR, MMP, SON, RENX, ECL, BAX, SBR, LH, FDS, UL, FMS, SNA, OMC, LMT, WAT, KMB, BLL, CNI, CP, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
Mon Dec 04 00:00:00 EST 2006,1296112.9444094363,[FFH.TO, SJ.TO, PKI.TO, CMG.TO, OTEX.TO, MEQ.TO, GDL.TO, CCA.TO, CGO.TO, NWC.TO, SEC.TO, T.TO, TRP.TO, ENB.TO, CAE.TO, POW.TO, FTS.TO, MRD.TO, HSE.TO, LNF.TO, MRU.TO, FCR.TO, VET.TO, SU.TO, SXI.TO, AQN.TO, NPI.TO, CHL, BAP, INGR, BT, PHI, VNO, SHW, NVO, UVV, MKL, ORCL, KOF, VFC, APH, FMS, LMT, BCH, UL, PHG, EEQ, BLL, FDS, AVY, TDY, UN, MON, SYK, SON, MMP, KYO, CP, CNI, FDX, LQD, TIP, TLT, XIC.TO, XSB.TO, XBB.TO]
