Date,Open,High,Low,Close,Adj Close,Volume
2008-07-21,8.700000,8.780000,8.600000,8.700000,3.943735,18200
2008-07-28,8.700000,8.700000,8.380000,8.380000,3.798678,21400
2008-08-04,8.460000,8.680000,8.000000,8.500000,3.879083,431100
2008-08-11,8.340000,8.580000,8.320000,8.420000,3.842574,18300
2008-08-18,8.500000,8.700000,8.440000,8.700000,3.970355,17300
2008-08-25,8.700000,8.760000,8.400000,8.580000,3.915590,15900
2008-09-01,8.600000,8.600000,8.300000,8.440000,3.877639,19500
2008-09-08,8.400000,8.480000,8.280000,8.280000,3.804129,13600
2008-09-15,8.300000,8.460000,7.740000,7.900000,3.629544,65200
2008-09-22,8.060000,8.280000,7.620000,7.800000,3.583601,27900
2008-09-29,7.700000,7.700000,6.200000,6.200000,2.869637,67300
2008-10-06,6.200000,6.200000,3.920000,4.360000,2.018003,240700
2008-10-13,5.900000,6.260000,4.600000,5.200000,2.406792,76900
2008-10-20,5.780000,5.800000,4.840000,5.540000,2.564160,33200
2008-10-27,5.020000,5.960000,4.720000,5.060000,2.341994,46700
2008-11-03,5.100000,5.900000,5.100000,5.400000,2.529850,29700
2008-11-10,5.740000,5.760000,5.400000,5.700000,2.670398,39700
2008-11-17,5.600000,6.700000,5.200000,5.200000,2.436152,113500
2008-11-24,5.120000,5.660000,4.720000,5.480000,2.567329,54100
2008-12-01,5.400000,5.540000,5.020000,5.020000,2.378504,16400
2008-12-08,4.920000,5.240000,4.720000,4.720000,2.236362,40000
2008-12-15,4.720000,4.720000,4.000000,4.220000,1.999459,49600
2008-12-22,4.400000,4.560000,4.000000,4.400000,2.084744,24700
2008-12-29,4.400000,5.020000,4.120000,5.020000,2.378504,9400
2009-01-05,5.000000,5.020000,4.500000,4.580000,2.199183,29300
2009-01-12,4.520000,4.700000,4.120000,4.660000,2.237598,23800
2009-01-19,4.740000,4.740000,4.220000,4.480000,2.151166,18400
2009-01-26,4.460000,4.980000,4.200000,4.200000,2.016719,22700
2009-02-02,4.100000,4.440000,4.100000,4.260000,2.070906,26200
2009-02-09,4.360000,4.400000,3.200000,3.820000,1.857010,38900
2009-02-16,3.800000,4.000000,3.320000,3.580000,1.740339,40000
2009-02-23,3.600000,3.600000,3.000000,3.600000,1.750062,38800
2009-03-02,3.120000,3.580000,2.600000,2.820000,1.397171,66200
2009-03-09,2.600000,2.780000,2.160000,2.640000,1.307990,60700
2009-03-16,2.720000,4.400000,2.720000,4.200000,2.080893,76300
2009-03-23,4.400000,4.600000,4.200000,4.200000,2.080893,43300
2009-03-30,4.220000,4.300000,3.800000,4.000000,2.008929,39400
2009-04-06,4.040000,4.200000,3.960000,4.120000,2.069196,17600
2009-04-13,4.200000,4.520000,4.000000,4.400000,2.209820,40600
2009-04-20,4.780000,5.520000,4.500000,5.200000,2.611606,38100
2009-04-27,5.260000,5.360000,4.880000,5.300000,2.661830,44900
2009-05-04,5.300000,5.600000,5.200000,5.400000,2.741890,79600
2009-05-11,5.500000,5.500000,4.000000,4.040000,2.051340,158700
2009-05-18,4.320000,5.000000,4.200000,5.000000,2.538789,51300
2009-05-25,4.920000,5.000000,4.600000,4.800000,2.437236,74000
2009-06-01,4.640000,4.800000,4.000000,4.320000,2.219405,137600
2009-06-08,4.320000,4.320000,4.100000,4.320000,2.219405,40300
2009-06-15,4.320000,4.320000,4.120000,4.320000,2.219405,84300
2009-06-22,4.320000,4.360000,4.220000,4.240000,2.178304,62500
2009-06-29,4.260000,4.300000,4.100000,4.260000,2.209891,32800
2009-07-06,4.280000,4.280000,4.000000,4.140000,2.147640,49600
2009-07-13,4.160000,4.260000,3.640000,4.000000,2.075014,76400
2009-07-20,4.100000,4.480000,4.000000,4.460000,2.313641,47100
2009-07-27,4.400000,4.520000,4.160000,4.460000,2.313641,58300
2009-08-03,4.700000,5.560000,4.600000,5.540000,2.902011,184000
2009-08-10,5.500000,5.560000,4.820000,5.200000,2.723909,66300
2009-08-17,5.280000,5.340000,5.000000,5.300000,2.776292,69100
2009-08-24,5.320000,5.500000,5.320000,5.480000,2.870581,62400
2009-08-31,5.400000,5.500000,5.220000,5.400000,2.850505,62100
2009-09-07,5.340000,5.700000,5.120000,5.700000,3.008865,71000
2009-09-14,5.800000,6.060000,5.740000,5.820000,3.072211,194700
2009-09-21,5.860000,6.280000,5.720000,6.000000,3.167227,194000
2009-09-28,6.000000,6.060000,5.720000,5.760000,3.040538,118600
2009-10-05,5.700000,5.900000,5.700000,5.700000,3.029902,106800
2009-10-12,5.720000,5.940000,5.700000,5.920000,3.146846,232100
2009-10-19,5.940000,7.500000,5.800000,7.420000,3.944190,207200
2009-10-26,7.460000,7.800000,7.340000,7.500000,3.986714,167200
2009-11-02,7.400000,8.500000,7.180000,8.160000,4.361516,262200
2009-11-09,8.160000,8.440000,7.700000,7.800000,4.169097,88300
2009-11-16,7.980000,8.440000,7.820000,8.240000,4.404275,80200
2009-11-23,8.200000,8.400000,7.940000,8.000000,4.275997,89100
2009-11-30,8.000000,8.300000,7.640000,8.120000,4.361873,94800
2009-12-07,8.200000,8.200000,7.720000,7.880000,4.232950,248000
2009-12-14,8.000000,8.300000,7.740000,8.300000,4.458565,121600
2009-12-21,8.440000,8.480000,8.120000,8.240000,4.426333,74400
2009-12-28,8.320000,8.400000,8.020000,8.360000,4.490794,79100
2010-01-04,8.260000,8.520000,8.180000,8.420000,4.546011,251800
2010-01-11,8.440000,9.260000,8.380000,8.980000,4.848356,387100
2010-01-18,9.280000,9.500000,8.960000,9.300000,5.044741,220700
2010-01-25,9.380000,9.480000,9.060000,9.140000,4.957950,366900
2010-02-01,9.200000,10.440000,9.200000,9.820000,5.326813,328500
2010-02-08,10.000000,10.300000,9.100000,9.480000,5.142381,894200
2010-02-15,9.220000,9.640000,8.920000,8.960000,4.860309,162400
2010-02-22,8.940000,9.400000,8.300000,9.220000,5.001347,233000
2010-03-01,9.400000,9.400000,9.080000,9.240000,5.012194,191700
2010-03-08,9.260000,9.460000,8.460000,9.120000,4.947100,330500
2010-03-15,9.100000,9.760000,9.100000,9.500000,5.153230,317600
2010-03-22,9.500000,9.660000,8.900000,9.560000,5.185777,517200
2010-03-29,9.640000,9.660000,9.040000,9.200000,4.990496,265000
2010-04-05,9.200000,9.920000,9.200000,9.900000,5.407939,508500
2010-04-12,9.700000,10.000000,9.660000,9.920000,5.418865,257300
2010-04-19,9.880000,10.960000,9.760000,10.920000,5.965120,626800
2010-04-26,10.980000,11.000000,10.000000,10.180000,5.560891,737800
2010-05-03,10.100000,10.280000,8.400000,9.320000,5.091112,388300
2010-05-10,9.360000,10.200000,9.220000,9.820000,5.364238,699500
2010-05-17,9.820000,9.820000,8.180000,8.400000,4.588555,515500
2010-05-24,8.500000,8.700000,7.900000,8.360000,4.566703,361700
2010-05-31,8.320000,8.660000,8.200000,8.280000,4.523004,115800
2010-06-07,8.280000,8.280000,7.880000,8.240000,4.501153,150800
2010-06-14,8.240000,8.320000,7.900000,8.040000,4.391902,104900
2010-06-21,8.040000,8.260000,7.740000,8.060000,4.402829,216600
2010-06-28,8.000000,8.000000,7.600000,7.800000,4.260801,70000
2010-07-05,7.840000,8.260000,7.800000,8.140000,4.502388,434900
2010-07-12,8.160000,8.940000,8.040000,8.200000,4.535576,89100
2010-07-19,8.200000,8.400000,8.000000,8.140000,4.502388,346500
2010-07-26,8.580000,9.040000,8.100000,8.600000,4.756823,303300
2010-08-02,8.600000,8.900000,8.500000,8.860000,4.900634,316300
2010-08-09,8.900000,9.160000,8.400000,8.600000,4.756823,243300
2010-08-16,8.980000,8.980000,8.600000,8.900000,4.922758,116600
2010-08-23,8.900000,8.940000,8.340000,8.620000,4.767885,77700
2010-08-30,8.620000,9.040000,8.480000,8.720000,4.823197,251900
2010-09-06,8.960000,9.060000,8.800000,8.980000,4.967008,163200
2010-09-13,8.900000,10.400000,8.900000,10.240000,5.663938,370400
2010-09-20,10.200000,10.400000,9.700000,10.320000,5.708188,400300
2010-09-27,10.300000,10.300000,9.800000,9.820000,5.431629,193500
2010-10-04,9.900000,9.980000,9.500000,9.660000,5.396242,360600
2010-10-11,9.680000,10.200000,9.680000,9.940000,5.552654,122700
2010-10-18,9.880000,9.980000,9.300000,9.720000,5.429759,224300
2010-10-25,9.780000,9.980000,9.720000,9.880000,5.519139,57700
2010-11-01,9.940000,9.980000,9.000000,9.180000,5.128106,572200
2010-11-08,9.180000,9.360000,8.880000,9.040000,5.049900,167400
2010-11-15,8.860000,9.420000,8.620000,9.200000,5.139278,163800
2010-11-22,9.160000,9.400000,9.040000,9.400000,5.251002,68500
2010-11-29,9.420000,9.600000,9.180000,9.400000,5.251002,82000
2010-12-06,9.360000,9.700000,9.140000,9.480000,5.295691,152200
2010-12-13,9.380000,9.700000,9.200000,9.280000,5.183966,181600
2010-12-20,9.320000,10.000000,9.300000,9.600000,5.362725,157500
2010-12-27,9.800000,9.800000,9.400000,9.640000,5.385069,56800
2011-01-03,9.760000,9.880000,9.140000,9.780000,5.520783,273500
2011-01-10,9.860000,10.080000,9.600000,10.000000,5.644973,190700
2011-01-17,10.000000,10.200000,9.800000,10.040000,5.667553,220500
2011-01-24,10.160000,10.180000,9.820000,10.180000,5.746583,233300
2011-01-31,10.020000,10.880000,9.920000,10.520000,5.938512,430800
2011-02-07,10.680000,10.920000,10.280000,10.500000,5.927224,270600
2011-02-14,10.480000,10.640000,10.140000,10.440000,5.893351,156400
2011-02-21,10.400000,10.400000,10.000000,10.080000,5.690134,121900
2011-02-28,10.100000,10.640000,9.980000,10.040000,5.667553,542000
2011-03-07,10.000000,10.140000,9.600000,9.920000,5.599814,198600
2011-03-14,9.900000,10.200000,9.320000,10.120000,5.712714,154300
2011-03-21,10.140000,10.360000,10.100000,10.220000,5.769163,136000
2011-03-28,10.340000,10.360000,9.200000,9.380000,5.294985,289000
2011-04-04,9.400000,9.440000,8.900000,9.140000,5.210592,962700
2011-04-11,9.100000,9.280000,8.960000,9.080000,5.176385,184800
2011-04-18,9.200000,9.400000,8.940000,9.100000,5.187787,139600
2011-04-25,9.060000,9.300000,9.040000,9.080000,5.176385,108800
2011-05-02,9.100000,9.200000,8.840000,9.020000,5.142181,149400
2011-05-09,9.000000,9.000000,7.840000,7.960000,4.537889,242700
2011-05-16,7.800000,8.120000,7.580000,7.980000,4.549291,297000
2011-05-23,8.000000,8.000000,7.820000,7.960000,4.537889,77000
2011-05-30,7.960000,8.000000,6.980000,7.140000,4.070418,246000
2011-06-06,7.160000,7.260000,5.940000,5.940000,3.386314,708900
2011-06-13,6.000000,6.680000,5.960000,6.560000,3.739768,414700
2011-06-20,6.660000,6.660000,5.940000,6.260000,3.568741,257400
2011-06-27,6.380000,6.380000,5.960000,6.120000,3.488929,84000
2011-07-04,6.100000,6.100000,5.880000,6.000000,3.475335,194000
2011-07-11,6.080000,6.220000,5.920000,5.960000,3.452166,546800
2011-07-18,5.820000,5.860000,5.440000,5.660000,3.278399,2072200
